Customer_ID,Name,Age,Gender,Tenure_Months,Total_Orders,Average_Order_Value,Days_Since_Last_Order,Return_Rate,Customer_Satisfaction_Score,City,Churn_Status
EC100280,Prerak De,38.0,Male,68,150,17837.14,18.0,0.23,4.0,Ahmedabad,0
EC100281,Nirvi Gandhi,23.0,Female,40,73,3203.03,132.0,0.48,5.0,Bangalore,0
EC100282,Romil Bahri,27.0,Male,67,220,16722.61,33.0,0.42,2.0,Kolkata,1
EC100283,Pihu Wadhwa,52.0,Male,8,18,18909.74,4.0,0.24,10.0,Hyderabad,0
EC100284,Riaan Handa,23.0,Female,52,101,24693.97,153.0,0.15,7.0,Chennai,1
EC100285,Yasmin Khalsa,43.0,Male,60,123,12716.87,163.0,0.62,2.0,Delhi,1
EC100286,Dhruv Khanna,32.0,Male,49,147,11305.94,173.0,0.31,5.0,Kolkata,0
EC100287,Dhruv Ramachandran,46.0,Female,28,42,3110.65,112.0,0.22,5.0,Ahmedabad,1
EC100288,Dhanush Dasgupta,28.0,Female,6,61,816520.0,150.0,0.54,2.0,Kolkata,1
EC100289,Abram Taneja,29.0,Female,66,93,2060.27,120.0,0.45,5.0,Delhi,1
EC100290,Amira Sandhu,51.0,Male,59,216,14643.13,159.0,0.27,10.0,Bangalore,0
EC100291,Faiyaz Ramanathan,27.0,Male,30,165,22870.54,165.0,0.21,4.0,Pune,0
EC100292,Manjari Sarma,61.0,Male,6,196,1986.55,118.0,0.04,10.0,Chennai,1
EC100293,Sumer Mahal,,Female,24,153,7026.15,150.0,0.31,1.0,Bangalore,0
EC100294,Himmat Sridhar,36.0,Female,30,228,3800.53,22.0,0.3,5.0,Hyderabad,0
EC100295,Samaira Ben,48.0,Female,65,208,22445.97,122.0,0.46,8.0,Kolkata,1
EC100296,Chirag Baral,21.0,Male,41,104,20641.47,143.0,0.39,10.0,Ahmedabad,1
EC100297,Tiya Ramanathan,64.0,Male,39,101,3450.18,7.0,0.32,4.0,Bangalore,1
EC100298,Piya Kalita,47.0,Male,16,246,14495.51,47.0,0.21,3.0,Chennai,1
EC100299,Kaira Bora,65.0,Female,61,232,7722.9,160.0,0.31,5.0,Ahmedabad,0
EC100300,Shamik Mandal,,Female,62,120,4966.78,,0.28,7.0,Jaipur,0
EC100301,Lakshay Sood,45.0,Male,48,35,,75.0,0.25,8.0,Chennai,0
EC100302,Vritika Buch,35.0,Male,16,122,23988.85,59.0,0.39,6.0,Ahmedabad,0
EC100303,Kaira Krish,25.0,Male,34,81,11787.88,102.0,0.11,3.0,Kolkata,1
EC100304,Mohanlal Lad,43.0,Other,56,198,9334.22,79.0,0.45,10.0,Jaipur,0
EC100305,Eshani Wable,64.0,??,10,166,15160.46,179.0,0.23,10.0,Bangalore,0
EC100306,Amira Verma,48.0,Male,38,236,24163.23,88.0,0.35,4.0,Nagpur,1
EC100307,Jayesh Krish,56.0,Female,43,112,16163.08,70.0,0.59,10.0,Chennai,1
EC100308,Dhanuk Chacko,39.0,Male,38,74,5599.89,48.0,0.48,7.0,Bangalore,0
EC100309,Myra Bora,47.0,Female,13,38,21853.87,108.0,0.07,8.0,Hyderabad,0
EC100310,Himmat Das,24.0,Male,55,225,3492.13,42.0,0.51,6.0,Kolkata,0
EC100311,Azad Dyal,65.0,Male,38,106,2811.11,21.0,0.26,4.0,Hyderabad,0
EC100312,Anahi Dutt,65.0,Female,59,196,16433.33,102.0,0.29,8.0,Ahmedabad,0
EC100313,Elakshi Mannan,24.0,Female,70,169,11072.67,156.0,0.6,7.0,Jaipur,0
EC100314,Aarush Khanna,29.0,Female,38,29,20397.0,60.0,0.28,1.0,Chennai,0
EC100315,Mamooty Venkatesh,51.0,Female,51,89,689.88,,0.27,6.0,Chennai,0
EC100316,Vivaan Dara,62.0,Male,45,37,3120.25,70.0,0.38,3.0,Delhi,0
EC100317,Farhan Subramanian,52.0,Female,69,146,18667.45,65.0,0.59,6.0,Kolkata,1
EC100318,Kabir Sha,57.0,Female,44,41,21403.03,37.0,0.14,1.0,Kolkata,0
EC100319,Kabir Kaul,50.0,Male,48,172,10377.33,155.0,0.52,1.0,Jaipur,1
EC100320,Nehmat Chandra,41.0,Other,38,29,11540.1,50.0,0.22,3.0,Ahmedabad,1
EC100321,Advika Rattan,32.0,Male,20,215,21228.14,95.0,0.66,10.0,Nagpur,1
EC100322,Shray Sachdev,66.0,Female,17,101,22618.8,176.0,0.26,4.0,Bangalore,0
EC100323,Hiran Bhandari,39.0,Female,60,146,14546.24,37.0,0.54,,Jaipur,0
EC100324,Renee Tandon,44.0,Male,37,151,8112.98,153.0,0.62,4.0,Bangalore,1
EC100325,Mehul Kannan,32.0,Female,36,197,5919.36,67.0,0.56,1.0,Jaipur,1
EC100326,Kavya Upadhyay,66.0,Female,65,181,9356.38,,0.06,1.0,Delhi,1
EC100327,Kanav Barman,38.0,Male,48,168,2030.41,134.0,0.4,9.0,Bangalore,0
EC100328,Arnav Balan,19.0,Male,12,46,21421.56,83.0,0.64,1.0,Ahmedabad,0
EC100329,Shalv Bhat,24.0,Male,57,161,,144.0,0.69,1.0,Jaipur,1
EC100330,Madhav Joshi,43.0,Female,45,52,7029.28,10.0,0.53,10.0,Kolkata,0
EC100331,Adira Ramanathan,63.0,Male,54,160,20840.86,95.0,0.02,4.0,Pune,1
EC100332,Rasha Dyal,50.0,Male,42,184,,,0.42,10.0,Pune,1
EC100333,Shanaya Sami,50.0,Male,40,82,22764.03,83.0,0.34,9.0,Pune,0
EC100334,Urvi Rau,49.0,Female,22,231,17243.64,70.0,0.5,2.0,Ahmedabad,1
EC100335,Alisha Arora,59.0,Male,52,62,,161.0,0.4,4.0,Nagpur,1
EC100336,Faiyaz Choudhary,60.0,Male,16,170,360.78,61.0,0.09,7.0,Bangalore,1
EC100337,Drishya Gole,33.0,Male,30,129,4154.1,47.0,0.66,1.0,Jaipur,0
EC100338,Madhup Chaudhary,41.0,Female,71,135,9541.86,148.0,0.21,7.0,Ahmedabad,1
EC100339,Samaira Basak,40.0,Male,59,24,8858.92,66.0,0.43,4.0,Ahmedabad,1
EC100340,Nitya Bumb,64.0,Male,39,247,3693.96,121.0,0.34,2.0,Bangalore,1
EC100341,Ranbir Tella,48.0,Female,35,230,20221.73,51.0,0.44,8.0,Bangalore,0
EC100342,Samar Bakshi,64.0,Female,33,229,17433.73,58.0,0.4,3.0,Kolkata,0
EC100343,Yuvraj  Anand,57.0,Female,42,158,4395.16,177.0,0.01,4.0,Mumbai,1
EC100344,12345,25.0,Male,17,198,7388.4,120.0,0.55,7.0,Delhi,0
EC100345,Vivaan Sandal,42.0,Male,29,41,1721.08,13.0,0.43,5.0,Hyderabad,1
EC100346,Ryan Ramesh,59.0,Male,33,85,3391.28,51.0,0.15,6.0,Mumbai,0
EC100347,Gokul Sathe,54.0,Female,23,95,23834.7,70.0,0.56,10.0,Mumbai,0
EC100348,Saanvi Krishnamurthy,49.0,Female,53,211,14932.56,42.0,0.04,2.0,Pune,1
EC100349,Divij Hans,34.0,Female,1,21,18624.92,150.0,0.51,2.0,Chennai,1
EC100350,Advik Chawla,41.0,Female,26,147,9505.83,28.0,0.43,3.0,Ahmedabad,1
EC100351,Mamooty Mallick,40.0,Male,50,155,2622.81,14.0,0.63,8.0,Pune,1
EC100352,Ishita Ray,50.0,Male,2,15,1712.6,90.0,0.01,9.0,Jaipur,0
EC100353,Gatik Gopal,140.0,Female,33,133,251.99,170.0,0.69,8.0,Ahmedabad,1
EC100354,Aarna Bir,30.0,Male,27,85,7565.47,81.0,0.08,8.0,Pune,0
EC100355,Mahika Gara,25.0,Female,60,103,20183.06,172.0,0.33,4.0,Kolkata,0
EC100356,Devansh Devi,27.0,Female,16,201,1294.92,134.0,0.68,1.0,Delhi,1
EC100357,Samar Bajaj,41.0,Other,71,232,20793.35,28.0,0.47,10.0,Mumbai,0
EC100358,Anay Sura,68.0,Male,65,248,18505.78,109.0,0.06,10.0,Jaipur,1
EC100359,Vihaan Chokshi,,Male,51,214,14030.96,123.0,0.45,8.0,Ahmedabad,0
EC100360,Ishita Devan,57.0,Male,50,138,24909.41,145.0,0.54,9.0,Delhi,1
EC100361,Uthkarsh Aurora,57.0,Female,22,197,4440.67,6.0,0.35,9.0,Delhi,0
EC100362,12345,18.0,Female,42,14,,134.0,0.3,7.0,Pune,0
EC100363,Dhanuk Kota,42.0,Female,52,196,3631.35,159.0,0.56,1.0,Hyderabad,1
EC100364,Ivan Borah,30.0,Female,15,229,247768.0,65.0,0.34,5.0,Chennai,1
EC100365,Kismat Tata,47.0,Male,65,30,942506.0,145.0,0.23,6.0,Delhi,0
EC100366,Shalv Chandra,37.0,Male,68,23,14322.79,113.0,0.46,4.0,Hyderabad,1
EC100367,Nakul Agarwal,49.0,Male,18,174,13560.88,151.0,0.16,1.0,Chennai,1
EC100368,Kimaya Balasubramanian,65.0,Male,4,202,23691.3,68.0,0.69,3.0,Ahmedabad,0
EC100369,Ahana  Sibal,22.0,Female,71,147,3529.62,2.0,0.25,6.0,Delhi,0
EC100370,Himmat Chander,23.0,Male,71,173,12671.41,50.0,0.22,9.0,Ahmedabad,0
EC100371,Hansh Zachariah,63.0,Male,14,106,17977.92,88.0,0.31,7.0,Nagpur,0
EC100372,Samiha Korpal,25.0,Male,70,18,21962.54,104.0,0.3,2.0,Pune,0
EC100373,Hazel Apte,58.0,Male,61,150,13078.0,21.0,0.14,3.0,Bangalore,1
EC100374,Shamik Mahal,67.0,Female,27,239,11123.39,22.0,0.41,3.0,Mumbai,1
EC100375,Romil Randhawa,27.0,Female,27,6,950.93,63.0,0.2,8.0,Delhi,0
EC100376,Amira Gola,40.0,Male,44,46,14875.87,161.0,0.6,3.0,Ahmedabad,0
EC100377,Chirag Ratti,32.0,Male,47,54,3895.82,150.0,0.54,5.0,Kolkata,0
EC100378,Amani Sandhu,67.0,Male,6,41,106475.0,100.0,0.06,9.0,Chennai,1
EC100379,Shamik Dora,51.0,Female,19,232,5879.86,74.0,0.38,6.0,Nagpur,1
EC100380,Lagan Bhatt,56.0,Male,7,205,3131.95,167.0,0.59,6.0,Nagpur,0
EC100381,Sumer Choudhary,43.0,Female,12,180,7794.14,24.0,0.42,7.0,Jaipur,1
EC100382,Zain Hora,58.0,Other,30,241,883520.0,,0.32,3.0,Hyderabad,1
EC100383,Nishith Divan,35.0,Male,19,139,1429.41,146.0,0.42,4.0,Bangalore,1
EC100384,Tarini Dasgupta,62.0,Male,66,145,17358.3,125.0,0.04,3.0,Pune,0
EC100385,Dhanush Deshmukh,50.0,Female,8,67,22686.11,147.0,0.14,7.0,Pune,0
EC100386,Shayak Dash,37.0,Male,28,218,23751.45,28.0,0.39,2.0,Delhi,0
EC100387,Gokul Raju,51.0,Female,3,45,16159.28,44.0,0.1,2.0,Pune,1
EC100388,Yasmin Kapoor,57.0,Female,54,244,12481.02,3.0,0.68,10.0,Pune,1
EC100389,Advik Dass,58.0,Male,15,189,9253.35,42.0,0.04,10.0,Bangalore,0
EC100390,Tarini Walla,45.0,Male,31,210,15093.75,15.0,0.42,6.0,Hyderabad,0
EC100391,Tejas Gara,65.0,Male,26,240,24621.65,131.0,0.66,1.0,Mumbai,1
EC100392,Navya Hayre,31.0,Other,66,119,3090.25,5.0,0.63,10.0,Pune,0
EC100393,Aarav Chhabra,24.0,Male,46,33,1616.58,21.0,0.44,8.0,Nagpur,0
EC100394,Yuvraj  Bhatia,33.0,Male,1,42,22284.38,127.0,0.04,,Kolkata,0
EC100395,Ahana  Barad,46.0,Male,25,206,,179.0,0.38,7.0,Jaipur,0
EC100396,Dhruv Char,36.0,Male,52,78,20314.98,77.0,0.68,4.0,Ahmedabad,1
EC100397,Aniruddh Sampath,48.0,Other,64,6,11805.03,126.0,0.26,6.0,Ahmedabad,0
EC100398,Advika Bedi,66.0,Male,54,64,19563.56,45.0,0.16,1.0,Jaipur,0
EC100399,Tushar Bhargava,,Male,15,159,21689.66,70.0,0.58,9.0,Delhi,0
EC100400,Nirvi Dhaliwal,58.0,Female,37,55,7982.66,11.0,0.3,1.0,Pune,0
EC100401,Ehsaan Dhaliwal,62.0,Female,49,192,,61.0,0.43,10.0,Jaipur,1
EC100402,Ayesha Atwal,36.0,Female,29,248,22475.84,159.0,0.17,7.0,Bangalore,1
EC100403,Manjari Lall,52.0,Male,46,68,1789.51,31.0,0.1,8.0,Kolkata,0
EC100404,Aarav Deshmukh,23.0,Female,65,149,10857.85,169.0,0.23,9.0,Bangalore,0
EC100405,Onkar Baria,64.0,Female,57,17,4349.67,58.0,0.67,10.0,Pune,1
EC100406,Pranay Deshpande,37.0,Male,55,228,4726.86,115.0,0.23,6.0,Mumbai,0
EC100407,Neelofar Luthra,45.0,Male,44,112,14531.02,37.0,0.44,2.0,Kolkata,0
EC100408,Raunak Varma,44.0,Male,38,21,325.86,71.0,0.59,5.0,Hyderabad,0
EC100409,Nirvaan Vora,38.0,Female,4,72,12453.24,28.0,0.53,,Nagpur,0
EC100410,Tarini Hayer,41.0,Female,40,165,22369.03,79.0,0.57,8.0,Pune,1
EC100411,Vanya Bava,69.0,Male,4,128,15118.98,157.0,0.17,4.0,Pune,0
EC100412,Kartik Sant,69.0,Male,35,200,14733.17,119.0,0.39,3.0,Hyderabad,1
EC100413,Stuvan Agarwal,38.0,??,71,19,14414.73,111.0,0.34,3.0,Bangalore,1
EC100414,Chirag Raju,35.0,Male,17,216,7440.4,134.0,0.44,10.0,Hyderabad,0
EC100415,Saira Din,18.0,Female,51,231,18086.39,11.0,0.12,5.0,Nagpur,0
EC100416,Jayan Kapoor,62.0,Male,7,77,312524.0,75.0,0.45,10.0,Ahmedabad,1
EC100417,Badal Sathe,22.0,Male,7,166,23773.83,51.0,0.2,3.0,Pune,0
EC100418,Aayush Rana,69.0,Male,53,145,18265.0,80.0,0.09,5.0,Mumbai,1
EC100419,Shamik Mall,67.0,Female,64,188,22377.09,87.0,0.64,2.0,Pune,1
EC100420,Khushi Koshy,28.0,Female,58,173,17828.16,103.0,0.36,3.0,Chennai,1
EC100421,Vivaan Dhaliwal,36.0,Male,10,68,11155.73,,0.3,6.0,Chennai,0
EC100422,Dhruv Tak,55.0,Female,55,153,16896.72,108.0,0.22,5.0,Ahmedabad,1
EC100423,Piya Mand,47.0,Male,12,214,18539.86,53.0,0.1,3.0,Ahmedabad,0
EC100424,Riya Ramakrishnan,27.0,Male,34,74,15321.47,42.0,0.04,2.0,Hyderabad,0
EC100425,Tarini Majumdar,23.0,Female,4,188,18259.81,40.0,0.29,1.0,Chennai,0
EC100426,Adah Batra,55.0,Male,51,212,13185.41,118.0,0.49,5.0,Hyderabad,1
EC100427,Shaan Manda,65.0,Male,31,240,23854.1,169.0,0.14,1.0,Pune,1
EC100428,Hazel Shah,53.0,Female,57,114,4128.68,46.0,0.59,5.0,Mumbai,0
EC100429,Aarav Bhattacharyya,33.0,Male,71,13,13176.34,86.0,0.51,8.0,Bangalore,1
EC100430,Rohan Raman,58.0,FEMALE,62,96,10082.24,130.0,0.63,9.0,Pune,0
EC100431,Advika Choudhury,60.0,Male,20,21,6366.91,121.0,0.04,7.0,Hyderabad,0
EC100432,Faiyaz Srinivas,25.0,Male,30,3,14840.56,84.0,0.37,9.0,Pune,1
EC100433,Zain Sabharwal,55.0,Male,20,168,20571.14,141.0,0.66,7.0,Chennai,1
EC100434,Drishya Venkatesh,64.0,Male,5,150,12773.19,153.0,0.43,8.0,Kolkata,1
EC100435,Zaina Salvi,25.0,Female,71,221,10489.62,138.0,0.09,8.0,Chennai,0
EC100436,Ojas Yogi,,Female,49,37,22942.9,72.0,0.69,9.0,Nagpur,1
EC100437,Charvi Brahmbhatt,51.0,Female,26,156,2002.74,32.0,0.21,7.0,Bangalore,0
EC100438,Tanya Barad,54.0,Female,3,138,11712.03,139.0,0.58,4.0,Pune,1
EC100439,Jayan Kumar,61.0,Female,10,140,4636.61,11.0,0.56,1.0,Chennai,1
EC100440,Mehul Dani,45.0,Female,10,227,10970.37,112.0,0.6,7.0,Ahmedabad,0
EC100441,Myra Vora,,Female,68,224,19512.04,8.0,0.68,,Delhi,0
EC100442,Saira Thakkar,21.0,Female,44,188,11635.28,134.0,0.02,9.0,Chennai,0
EC100443,Miraya Varughese,24.0,Female,27,170,18835.69,123.0,0.6,4.0,Kolkata,1
EC100444,Charvi Chand,59.0,Female,28,155,7791.17,81.0,0.1,6.0,Chennai,0
EC100445,Sahil Karpe,21.0,Male,9,99,16849.83,73.0,0.05,5.0,Kolkata,1
EC100446,Zara Hayre,26.0,Male,45,214,10809.93,65.0,0.52,2.0,Ahmedabad,1
EC100447,Reyansh Butala,42.0,Male,28,80,4714.03,56.0,0.47,8.0,Kolkata,0
EC100448,Shayak Wagle,21.0,Male,22,110,10984.18,41.0,0.22,2.0,Delhi,0
EC100449,Ira Soman,29.0,Male,49,105,19248.14,83.0,0.21,1.0,Nagpur,1
EC100450,Devansh Sani,23.0,Female,56,131,4866.16,48.0,0.48,9.0,Delhi,0
EC100451,Vardaniya Sem,62.0,Female,27,45,10944.0,93.0,0.2,10.0,Nagpur,0
EC100452,Indrans Khurana,46.0,Male,60,76,10044.26,51.0,0.38,2.0,Jaipur,1
EC100453,Nishith Ratta,38.0,Male,60,37,22913.66,169.0,0.27,1.0,Nagpur,1
EC100454,Hridaan Kakar,59.0,Male,65,174,16597.24,37.0,0.39,4.0,Mumbai,0
EC100455,Rhea Ben,33.0,Female,50,76,15640.85,128.0,0.54,8.0,Jaipur,1
EC100456,Samarth Sama,27.0,Male,10,71,12434.04,69.0,0.68,1.0,Ahmedabad,0
EC100457,Eva Deol,23.0,Male,35,41,23099.01,149.0,0.02,9.0,Nagpur,1
EC100458,Indranil Koshy,51.0,Female,67,120,17132.94,179.0,0.57,1.0,Delhi,1
EC100459,Nirvi Sarin,45.0,Female,63,17,12539.23,98.0,0.62,6.0,Ahmedabad,0
EC100460,Aarush Ramaswamy,69.0,Female,32,99,3791.12,73.0,0.56,3.0,Jaipur,1
EC100461,Adira Mangal,63.0,Male,3,7,16077.47,61.0,0.66,2.0,Hyderabad,1
EC100462,Yakshit Chada,56.0,Female,44,145,18175.5,,0.06,10.0,Chennai,1
EC100463,Ivan Singh,33.0,Female,54,157,658.33,46.0,0.28,8.0,Kolkata,0
EC100464,Dishani Dugal,60.0,Female,60,121,12262.06,128.0,0.62,9.0,Delhi,0
EC100465,Nitya Srinivasan,26.0,Female,48,29,19300.98,175.0,0.33,9.0,Kolkata,1
EC100466,Indrajit Rout,21.0,Female,23,229,5874.47,32.0,0.7,,Jaipur,0
EC100467,Vritika Kothari,42.0,Female,64,65,19241.36,127.0,0.26,1.0,Bangalore,1
EC100468,Arnav Sarin,26.0,Female,56,114,19676.59,101.0,0.49,10.0,Ahmedabad,1
EC100469,Kavya Brar,65.0,Male,43,23,4406.89,70.0,0.39,2.0,Nagpur,1
EC100470,Jhanvi Vaidya,59.0,Female,9,6,23210.07,93.0,0.52,8.0,Ahmedabad,0
EC100471,Hansh Wason,42.0,Male,52,69,6542.35,24.0,0.35,7.0,Ahmedabad,0
EC100472,Yashvi Khare,,Male,52,80,20082.84,149.0,0.48,10.0,Hyderabad,1
EC100473,Yuvraj  Yohannan,47.0,Male,28,46,16381.06,86.0,0.56,3.0,Jaipur,1
EC100474,Damini Sarma,46.0,Male,49,152,14909.04,17.0,0.05,8.0,Kolkata,0
EC100475,Lakshit Lall,49.0,Female,64,194,,123.0,0.63,7.0,Delhi,1
EC100476,Zain Bhattacharyya,61.0,Male,56,17,16278.97,158.0,0.1,8.0,Mumbai,1
EC100477,Aayush Bahri,66.0,Female,9,230,6549.68,128.0,0.62,8.0,Chennai,0
EC100478,Jhanvi Varghese,23.0,Female,18,176,2709.37,114.0,0.68,8.0,Hyderabad,1
EC100479,Romil Bumb,60.0,Male,56,129,5303.52,78.0,0.33,10.0,Hyderabad,0
EC100480,Eva Bhasin,20.0,Male,16,45,21118.69,59.0,0.53,6.0,Delhi,0
EC100481,Miraya Master,36.0,Female,28,194,10299.82,75.0,0.09,10.0,Jaipur,0
EC100482,Shlok Chatterjee,20.0,Male,47,88,13017.61,,0.39,10.0,Kolkata,1
EC100483,Taimur Acharya,42.0,Male,10,19,15562.7,45.0,0.47,10.0,Bangalore,0
EC100484,Kimaya Lata,32.0,Female,44,30,20465.41,131.0,0.5,,Jaipur,1
EC100485,Veer Raval,32.0,Male,34,178,18309.51,173.0,0.02,2.0,Jaipur,0
EC100486,Ojas Krishnan,64.0,Male,46,230,21976.37,18.0,0.58,10.0,Kolkata,1
EC100487,Armaan Basak,32.0,Female,20,139,7573.36,133.0,0.62,5.0,Ahmedabad,1
EC100488,Baiju Wagle,45.0,Female,43,56,16938.06,136.0,0.15,2.0,Hyderabad,1
EC100489,Dhanush Mangat,22.0,Female,34,131,18521.49,142.0,0.57,9.0,Nagpur,1
EC100490,Jhanvi Bajaj,39.0,Female,53,111,21987.73,18.0,0.04,3.0,Bangalore,1
EC100491,Navya Goswami,56.0,Male,37,246,21310.16,137.0,0.59,9.0,Delhi,1
EC100492,Suhana Ahluwalia,60.0,Male,64,167,23178.47,85.0,0.59,8.0,Jaipur,1
EC100493,Jayant Singh,48.0,Male,40,104,10319.0,111.0,0.24,8.0,Chennai,0
EC100494,Oorja Tara,42.0,Male,54,39,14186.69,38.0,0.03,4.0,Nagpur,0
EC100495,Aarush Varkey,33.0,Female,57,198,3639.45,68.0,0.15,6.0,Pune,0
EC100496,Sumer Butala,19.0,Female,62,145,14003.88,87.0,0.65,5.0,Hyderabad,0
EC100497,Chirag Mallick,47.0,Female,34,193,8927.7,124.0,0.43,7.0,Mumbai,0
EC100498,Veer Khanna,64.0,Male,61,235,14724.06,47.0,0.39,5.0,Kolkata,0
EC100499,Rati Chandran,55.0,Male,69,54,15714.72,115.0,0.01,8.0,Pune,0
EC100500,Jayan Lalla,41.0,Male,68,67,15326.93,143.0,0.67,4.0,Hyderabad,0
EC100501,Shamik Sridhar,20.0,Female,40,139,15974.09,108.0,0.39,4.0,Kolkata,1
EC100502,Mishti Sarraf,,Female,27,91,6802.12,141.0,0.19,3.0,Pune,0
EC100503,Parinaaz Mangal,,Female,14,26,23614.62,174.0,0.22,5.0,Mumbai,0
EC100504,Indrajit Loyal,43.0,Male,39,13,1189.04,126.0,0.22,3.0,Nagpur,1
EC100505,Nakul Gera,53.0,Male,28,107,1998.59,33.0,0.32,7.0,Delhi,0
EC100506,Shamik Mani,48.0,Male,13,223,13773.14,0.0,0.28,9.0,Nagpur,0
EC100507,Zoya Edwin,59.0,Female,63,86,12659.51,47.0,0.15,1.0,Hyderabad,0
EC100508,Vanya Bawa,26.0,Female,49,190,23091.47,156.0,0.49,5.0,Jaipur,0
EC100509,Suhana Balakrishnan,63.0,Female,25,8,12885.77,31.0,0.27,3.0,Nagpur,0
EC100510,Renee Butala,44.0,Male,13,53,17252.41,29.0,0.7,1.0,Delhi,0
EC100511,Darshit Doshi,41.0,Female,59,61,564.72,75.0,0.32,3.0,Delhi,0
EC100512,Aaina Balasubramanian,19.0,Female,26,245,3433.21,92.0,0.35,3.0,Mumbai,1
EC100513,Tushar Ganesan,43.0,Male,18,151,20879.87,55.0,0.25,6.0,Mumbai,0
EC100514,@@@@,24.0,male ,24,74,4919.61,113.0,0.66,8.0,Nagpur,0
EC100515,Mannat Sahota,51.0,Male,34,8,5754.41,94.0,0.59,2.0,Pune,1
EC100516,Renee Chada,46.0,Male,55,130,12213.07,48.0,0.17,9.0,Nagpur,0
EC100517,Aradhya Bhavsar,34.0,Male,59,47,12558.76,123.0,0.48,5.0,Delhi,1
EC100518,Shamik Chakraborty,,Female,57,79,21815.93,130.0,0.16,4.0,Hyderabad,0
EC100519,Ojas Kata,49.0,Female,24,189,20688.56,91.0,0.0,6.0,Hyderabad,0
EC100520,Raunak Kumer,59.0,Female,10,124,350.52,1.0,0.13,10.0,Hyderabad,0
EC100521,Damini Viswanathan,29.0,Female,11,100,12914.5,113.0,0.54,8.0,Mumbai,0
EC100522,Anika Manne,40.0,Female,23,54,23125.96,81.0,0.67,9.0,Jaipur,1
EC100523,Mamooty Venkataraman,33.0,Female,68,90,2336.48,147.0,0.44,,Hyderabad,1
EC100524,Kiara Ramesh,49.0,Male,19,34,4004.87,107.0,0.11,5.0,Pune,1
EC100525,Shalv Kamdar,45.0,Female,43,17,21072.19,179.0,0.33,3.0,Chennai,1
EC100526,Aniruddh Hayer,37.0,Male,68,86,4701.33,20.0,0.54,5.0,Jaipur,0
EC100527,Dishani Bail,23.0,Female,7,3,18030.84,109.0,0.22,2.0,Ahmedabad,1
EC100528,Taran Kant,19.0,Male,51,121,24669.36,39.0,0.49,10.0,Mumbai,0
EC100529,Kiaan Agate,31.0,Male,70,29,10154.97,92.0,0.14,1.0,Jaipur,0
EC100530,Hansh Tara,66.0,Male,65,115,3672.77,9.0,0.13,1.0,Mumbai,0
EC100531,Hridaan Ray,41.0,Female,17,189,16922.08,,0.65,2.0,Hyderabad,0
EC100532,Renee Kumer,46.0,Male,60,72,,20.0,0.58,2.0,Ahmedabad,0
EC100533,Navya Ahluwalia,24.0,Male,59,1,8063.72,9.0,0.14,5.0,Bangalore,0
EC100534,Advik Vohra,23.0,Female,12,84,18942.06,10.0,0.5,5.0,Ahmedabad,0
EC100535,Kashvi Bhardwaj,21.0,Male,52,3,16881.49,52.0,0.56,10.0,Kolkata,0
EC100536,Anay Chopra,59.0,Male,37,184,22543.6,177.0,0.12,8.0,Ahmedabad,0
EC100537,Kashvi Bose,30.0,Male,48,35,3547.76,20.0,0.28,6.0,Nagpur,0
EC100538,Piya Madan,44.0,Female,6,87,12416.32,33.0,0.52,10.0,Hyderabad,0
EC100539,Hrishita Som,50.0,Female,29,35,2752.31,92.0,0.22,8.0,Chennai,0
EC100540,Manjari Kant,41.0,Male,67,72,11427.91,70.0,0.2,4.0,Jaipur,1
EC100541,Umang Buch,28.0,Male,4,4,13224.93,174.0,0.35,6.0,Chennai,0
EC100542,Jiya Babu,53.0,Male,48,169,1417.2,123.0,0.52,7.0,Pune,1
EC100543,Hazel Grewal,58.0,Male,36,231,526.38,3.0,0.17,2.0,Ahmedabad,1
EC100544,Divij Gour,65.0,Male,36,230,,144.0,0.53,3.0,Pune,1
EC100545,Pranay Kalita,51.0,Male,48,190,19537.41,6.0,0.6,6.0,Delhi,0
EC100546,Mannat Gara,,Female,15,231,12647.48,153.0,0.1,2.0,Hyderabad,0
EC100547,Yakshit Kadakia,49.0,Female,4,133,24924.52,153.0,0.7,3.0,Pune,1
EC100548,Faiyaz Ratta,21.0,Male,43,159,18749.04,171.0,0.58,8.0,Pune,1
EC100549,Divit Bail,,Female,48,213,21267.81,73.0,0.47,2.0,Jaipur,0
EC100550,12345,56.0,Male,7,74,615.38,118.0,0.03,10.0,Jaipur,0
EC100551,Kaira Shenoy,47.0,Female,33,204,1174.72,71.0,0.5,10.0,Kolkata,1
EC100552,Manikya Gaba,49.0,Male,45,196,4653.15,81.0,0.19,9.0,Pune,1
EC100553,Kismat Konda,42.0,Male,25,63,24768.73,52.0,0.0,8.0,Hyderabad,0
EC100554,Rati Srinivasan,27.0,Male,30,147,5941.86,11.0,0.23,7.0,Bangalore,0
EC100555,Dhanush Chada,49.0,Male,2,104,6123.53,178.0,0.66,1.0,Pune,1
EC100556,Vidur Banik,31.0,Female,16,116,21980.54,95.0,0.3,10.0,Ahmedabad,1
EC100557,Saanvi Bali,53.0,Female,22,174,2041.32,152.0,0.39,8.0,Mumbai,1
EC100558,Charvi Mallick,62.0,Male,57,183,10737.76,142.0,0.19,1.0,Hyderabad,0
EC100559,Onkar Kapadia,65.0,Male,66,213,15499.82,138.0,0.3,9.0,Mumbai,0
